id,categoria,nome,indirizzo,citta,cap,regione,paese,latitudine,longitudine,sito_web,telefono,osm_id,osm_tipo,valutazione,numero_recensioni,ha_sito_web,ha_telefono,stato_arricchimento,stato_outreach,nome_contatto,ruolo_contatto,email_contatto,data_ultimo_contatto,data_prossima_azione,artista_assegnato,tipo_avatar,mercato_target,note,connessione_calda,creato_il,aggiornato_il
200,Museo,Casa di Augusto,,Roma,,,Italy,41.8885700,12.4853322,,,132581385,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
97,Museo,Casa di Goethe,Via del Corso 18,Roma,00186,,Italy,41.9090468,12.4771678,,+39 06 326 504 12,2244843070,node,,,No,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
96,Museo,Case romane del Celio,Clivo di Scauro,Roma,00184,,Italy,41.8864080,12.4918750,https://www.caseromanedelcelio.it/,+39 06 7045 4544,2184077390,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
215,Museo,Casino Nobile,Via Nomentana 70,Roma,00161,,Italy,41.9147955,12.5113213,https://www.museivillatorlonia.it/it/casino_nobile/il_casino_nobile,+39 06 0608,1168238301,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
198,Museo,Centrale Montemartini,Via Ostiense 106,Roma,00154,,Italy,41.8666219,12.4780326,https://www.centralemontemartini.org/,+39 06 0608,130039228,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
188,Museo,Centro della Fotografia,Piazza Orazio Giustiniani 4,Roma,,,Italy,41.8756946,12.4725072,https://www.centrodellafotografia.it,,23920927,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
91,Museo,Chiostro del Bramante,Arco della Pace 5,Roma,00186,,Italy,41.9000215,12.4715028,https://www.chiostrodelbramante.it/,+39 06 6880 9035,1674754682,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
118,Museo,Domus Romane di Palazzo Valentini,Foro Traiano 85,Roma,00186,,Italy,41.8961000,12.4841000,https://www.palazzovalentini.it/,,4798279227,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
120,Museo,Esposizione permanente Fausto delle Chiaie,,Roma,,,Italy,41.9057281,12.4756711,,,5340598393,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
227,Museo,Ex Cartiera Latina,,Roma,,,Italy,41.8681491,12.5014940,,,3447135,relation,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
93,Museo,Explora,,Roma,,,Italy,41.9150955,12.4746661,https://www.mdbr.it/,,1806035237,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
145,Museo,Forte Braschi,,Roma,,,Italy,41.9152519,12.4246949,,,7707694027,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
115,Museo,Fox Gallery,,Roma,,,Italy,41.8960582,12.4787295,,,4617103889,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
164,Museo,GAMM - Museo del Videogioco,Via delle Terme di Diocleziano 35,Roma,00185,,Italy,41.9019657,12.4969308,https://www.gammuseum.com/?_gl=1%2Auye69q%2A_up%2AMQ..%2A_ga%2AOTE5OTU1MjkyLjE3MzMwNzg4MTg.%2A_ga_50NB3X0BZK%2AMTczMzA3ODgxNy4xLjAuMTczMzA3ODgxNy4wLjAuMA..,+39 06 55136582,10921413962,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
89,Museo,Galleria Borghese,Piazzale Scipione Borghese 5,Roma,00197,,Italy,41.9141133,12.4921053,https://galleriaborghese.beniculturali.it/,+39 06 8555952,1440405490,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
226,Museo,Galleria Nazionale d'Arte Moderna e Contemporanea,Viale delle Belle Arti 131,Roma,00197,,Italy,41.9172357,12.4823242,https://lagallerianazionale.com/,+39 06 32298221,2980622,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
83,Museo,Galleria Spada,Piazza Capo di Ferro 13,Roma,00186,,Italy,41.8938866,12.4722011,https://galleriaspada.beniculturali.it/index.php?it/1/home,+ 39 06 6832409,656532697,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
129,Museo,Galleria d'Arte Moderna,Via Francesco Crispi 24,Roma,00187,,Italy,41.9038740,12.4858033,https://www.galleriaartemodernaroma.it/,,6497917970,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
161,Museo,Galleria degli Arazzi,,Roma,,,Italy,41.9049632,12.4541733,,,10774102106,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
160,Museo,Galleria dei Candelabri,,Roma,,,Italy,41.9060071,12.4541105,,,10774102105,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
163,Museo,Galleria delle Carte Geografiche,,Roma,,,Italy,41.9045108,12.4542073,,,10774102205,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
95,Museo,Galleria nazionale d'arte antica di palazzo Corsini,Via della Lungara 10,Roma,,,Italy,41.8932889,12.4666902,https://www.barberinicorsini.org,,5070171858,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
106,Museo,Giacomo Guidi Arte Contemporanea,Corso Vittorio Emanuele II 282-284,Roma,00186,,Italy,41.8985849,12.4675164,,,3761580107,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
125,Museo,Gladiator Museum,Piazza Navona 90,Roma,00186,,Italy,41.8989305,12.4735024,http://www.gladiatormuseum.com/,+39 06 6889 1777,5826726788,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
126,Museo,Gruppo Storico Romano,,Roma,,,Italy,41.8697023,12.4989706,https://www.gruppostoricoromano.it/,,5863168289,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
199,Museo,Istituto Centrale per la Grafica,Via della Stamperia 6,Roma,00187,,Italy,41.9014800,12.4833638,https://www.grafica.beniculturali.it/,+39 06 699801,131235448,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
205,Museo,Keats-Shelley Memorial House,,Roma,,,Italy,41.9057440,12.4825696,www.keats-shelley-house.org,,202110420,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
202,Museo,La Casina delle Civette,,Roma,,,Italy,41.9143087,12.5129651,https://www.museivillatorlonia.it/casina_delle_civette,,190389788,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
154,Museo,M.A.U.Mi. Museo di Arte Urbana delle Migrazioni,Via Casilina 634,Roma,00177,,Italy,41.8769640,12.5513878,,,9738242080,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
217,Museo,MACRO - Museo d'Arte Contemporanea di Roma,Via Nizza 138,Roma,00198,,Italy,41.9131380,12.5029096,https://www.museomacro.it/,+39 06 696271,1391821,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
229,Museo,MAXXI Museo nazionale delle arti del XXI secolo,Via Guido Reni 4 A,Roma,00196,,Italy,41.9288353,12.4656869,https://www.fondazionemaxxi.it,+39 06 3201954,8748353,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
151,Museo,MIAC - Museo Italiano dell’Audiovisivo e del Cinema,Via Tuscolana,Roma,00173,,Italy,41.8505621,12.5734988,https://www.museomiac.it/,+39 06 72293269,9463852529,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
195,Museo,Macri - Museo Ambiente e Crimine,,Roma,,,Italy,41.9173074,12.4864697,https://www.bioparco.it/il-museo-ambiente-e-crimine/,,103879901,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
192,Museo,Mausoleo di Romolo,,Roma,,,Italy,41.8551188,12.5184440,,,51706579,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
189,Museo,Metropoliz MAAM,,Roma,,,Italy,41.8945777,12.5954869,,,24243079,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
112,Museo,Mostra Leonardo da Vinci,Piazza della Cancelleria 1,Roma,00186,,Italy,41.8965492,12.4713343,https://www.mostradileonardo.com/,+39 06 6988 7616,4473463243,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
105,Museo,Mueso delle Forze Alleate Roma,Via Tolmino 6,Roma,00198,,Italy,41.9194781,12.5143032,https://www.ww2museumrome.eu/,+39 06 85 35 8888,3741688499,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
230,Museo,Musei Capitolini,,Roma,,,Italy,41.8928880,12.4827602,https://www.museicapitolini.org/,+39 06 0608,9909127,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
196,Museo,Musei Vaticani,,Roma,,,Italy,41.9062675,12.4527441,https://www.museivaticani.va/,,112137587,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
208,Museo,Musei Vaticani,,Roma,,,Italy,41.9049275,12.4546217,https://www.museivaticani.va,+39 06 6988 4676,255959482,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
103,Museo,Museo Boncompagni Ludovisi per le arti decorative,Via Boncompagni 18,Roma,00187,,Italy,41.9086748,12.4951494,https://direzionemuseiroma.cultura.gov.it/museo-boncompagni-ludovisi/,+39 06 42824074,3456447054,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
225,Museo,Museo Carlo Bilotti Aranciera di Villa Borghese,Viale Fiorello la Guardia 6,Roma,00197,,Italy,41.9133768,12.4833954,https://www.museocarlobilotti.it/it/il_museo/editoriale,+39 06 0608,2714263,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
220,Museo,Museo Centrale del Risorgimento,,Roma,,,Italy,41.8939760,12.4836361,https://www.risorgimento.it/php/page_gen.php?id_sezione=5,,1849831,relation,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
138,Museo,Museo Chiaramonti,,Roma,,,Italy,41.9060440,12.4550732,,,6718428602,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
170,Museo,Museo Civico di Zoologia,Via Ulisse Aldrovandi 18,Roma,00197,,Italy,41.9194205,12.4882880,https://www.museocivicodizoologia.it/it,+39 06 67109270,11234142608,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
178,Museo,Museo Condominiale di Tor Marancia,Viale di Tor Marancia 63,Roma,00147,,Italy,41.8557687,12.4981826,,,13106005601,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
107,Museo,Museo Criminologico,Via del Gonfalone 29,Roma,00186,,Italy,41.8976775,12.4666323,https://www.museocriminologico.it/,,4258490090,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
117,Museo,Museo Da Vinci,,Roma,,,Italy,41.9112778,12.4762696,,,4729693089,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
111,Museo,Museo Ebraico di Roma,Largo Stefano Gaj Tachè,Roma,,,Italy,41.8919593,12.4779863,,,4470099910,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
134,Museo,Museo Erbario,Via Cesare De Lollis 25,Roma,00185,,Italy,41.9027658,12.5169621,https://web.uniroma1.it/erbario/,+39 06 49912410,6500631681,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
176,Museo,Museo Etnologico Missionario,,Roma,,,Italy,41.9063462,12.4532108,https://www.museivaticani.va/content/museivaticani/en.html,,13004798413,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
139,Museo,Museo Gregoriano Egizio,,Roma,,,Italy,41.9063024,12.4545669,,,6718428615,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
140,Museo,Museo Gregoriano Etrusco,,Roma,,,Italy,41.9066258,12.4548432,,,6718428616,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
187,Museo,Museo Gregoriano Profano,,Roma,,,Italy,41.9063260,12.4525154,,,13735344022,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
102,Museo,Museo Hendrik Christian Andersen,Via Pasquale Stanislao Mancini 20,Roma,00196,,Italy,41.9141287,12.4727214,https://www.direzionemuseistataliroma.beniculturali.it/istituti/museo-hendrik-christian-andersen-roma/,+39 06 3219089,3310964447,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
201,Museo,Museo Internazionale del Presepio,,Roma,,,Italy,41.8937443,12.4877673,https://www.museopresepioroma.it,,140264232,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
144,Museo,Museo Leonardo da Vinci,,Roma,,,Italy,41.9021023,12.4615757,,,7114360986,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
180,Museo,Museo Missionario di Propaganda Fide,,Roma,,,Italy,41.9041682,12.4833858,https://www.museopropagandafide.va/,+39 06 69880266,13256178943,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
184,Museo,Museo Nazionale Etrusco di Villa Giulia,Piazzale di Villa Giulia 9,Roma,00196,,Italy,41.9183575,12.4778078,https://www.museoetru.it,+39 06 3226571,13460785710,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
85,Museo,Museo Nazionale Romano,Piazza di Sant'Apollinare 46,Roma,00186,,Italy,41.9011978,12.4728382,https://www.museonazionaleromano.beniculturali.it,+39 06 39967700,677476578,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
197,Museo,Museo Nazionale Romano - Crypta Balbi,,Roma,,,Italy,41.8946448,12.4784628,http://archeoroma.beniculturali.it/musei/museo-nazionale-romano-crypta-balbi,+39 06 6977671,125241600,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
185,Museo,Museo Nazionale Romano - Terme di Diocleziano,,Roma,,,Italy,41.9036482,12.4987226,https://museonazionaleromano.beniculturali.it/terme-di-diocleziano/,,13479680016,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
175,Museo,Museo Nazionale Romano di Palazzo Massimo,,Roma,,,Italy,41.9014658,12.4980991,https://museonazionaleromano.beniculturali.it/palazzo-massimo/,,12707172364,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
110,Museo,Museo Nazionale degli Strumenti Musicali,Piazza S. Croce in Gerusalemme 9a,Roma,00185,,Italy,41.8883494,12.5169785,http://www.museostrumentimusicali.beniculturali.it,+39 06 7014796,4423928191,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
109,Museo,Museo Nazionale del Palazzo di Venezia,Piazza Venezia 1,Roma,00186,,Italy,41.8963664,12.4815341,http://museopalazzovenezia.beniculturali.it/index.php?it/1/home,+39 06 6780131,4376017562,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
133,Museo,Museo Nazionale di Castel Sant’Angelo,Lungotevere Castello 50,Roma,00193,,Italy,41.9030800,12.4661811,https://direzionemuseiroma.cultura.gov.it/museo-nazionale-di-castel-santangelo/,+39 06 6819111,6499816579,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
147,Museo,Museo Ninfeo di Piazza Vittorio (Horti Lamiani),Piazza Vittorio Emanuele II 79/a,Roma,00185,,Italy,41.8933609,12.5055419,https://www.museoninfeo.it,,8554558031,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
221,Museo,Museo Palatino,,Roma,,,Italy,41.8882885,12.4866099,,,1857985,relation,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
116,Museo,Museo Parigino,,Roma,,,Italy,41.9025331,12.4819270,,,4711620949,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
87,Museo,Museo Pietro Canonica,Viale Pietro Canonica 2,Roma,00197,,Italy,41.9151245,12.4862373,https://www.museocanonica.it/,+39 06 0608,1303845491,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
141,Museo,Museo Pio Clementino,,Roma,,,Italy,41.9065472,12.4545808,,,6718428617,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
167,Museo,Museo Storico Liberiano,,Roma,,,Italy,41.8977009,12.4988421,https://www.basilicasantamariamaggiore.va/,,11204178544,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
82,Museo,Museo Storico dei Bersaglieri,,Roma,,,Italy,41.9092670,12.5010785,,,602095458,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
150,Museo,Museo Storico dei Vigili del Fuoco,Via Marmorata 15,Roma,00153,,Italy,41.8781554,12.4792431,https://www.vigilfuoco.it/aspx/page.aspx?IdPage=4115,,9366038161,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
207,Museo,Museo Storico dell'Arma dei Carabinieri,,Roma,,,Italy,41.9062628,12.4591299,,,234150474,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
216,Museo,Museo Storico dell'Arma del Genio,Lungotevere della Vittoria,Roma,,,Italy,41.9228835,12.4605395,,,63034,relation,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
99,Museo,Museo Storico della Liberazione,Via Tasso 145,Roma,00185,,Italy,41.8887174,12.5063522,http://www.viatasso.eu/,,2408805739,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
90,Museo,Museo Universale,,Roma,,,Italy,41.8987436,12.4865874,,,1662303156,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
156,Museo,Museo Vite di IMI,Via Labicana 15a,Roma,00184,,Italy,41.8890365,12.5014609,https://www.museovitediimi.it/,,9878457664,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
113,Museo,Museo archeologico,,Roma,,,Italy,41.9285829,12.4754369,,,4512661075,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
136,Museo,Museo astronomico e copernicano,Viale del Parco Mellini 84,Roma,00136,,Italy,41.9238199,12.4525936,https://www.beniculturali.inaf.it/musei/roma,+39 06 3553 3411,6501541230,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
222,Museo,Museo dei Fori Imperiali,Via Quattro Novembre 94,Roma,00187,,Italy,41.8959566,12.4860137,https://www.mercatiditraiano.it/it/il_museo/editoriale,+39 06 0608,2051641,relation,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
137,Museo,Museo dei Frati Cappuccini e Cripta Ossario,Via Vittorio Veneto 27,Roma,00187,,Italy,41.9047906,12.4885852,https://museoecriptacappuccini.it/,+39 06 88803695,6563065029,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
114,Museo,Museo del Corso,Via Marco Minghetti 22,Roma,00187,,Italy,41.8998394,12.4815471,https://museodelcorso.com/,+39 06 22877077,12376449856,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
168,Museo,Museo del Tesoro Lateranense,,Roma,,,Italy,41.8859923,12.5049438,https://www.basilicasangiovanni.va/it/san-giovanni-in-laterano/basilica/il-museo.html,+39 0669886409,11204178550,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
203,Museo,Museo dell'Ara Pacis,Lungotevere in Augusta,Roma,00100,,Italy,41.9061042,12.4754740,https://www.arapacis.it/,+39 06 0608,201293294,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
155,Museo,Museo dell'Arte Salvata,Via Giuseppe Romita 8,Roma,00185,,Italy,41.9037865,12.4959856,https://museonazionaleromano.beniculturali.it/landing-page/museo-dellarte-salvata/,,9826250159,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
81,Museo,Museo dell'Astronomia e Planetario,Piazza Giovanni Agnelli 10,Roma,00144,,Italy,41.8309111,12.4774786,https://www.planetarioroma.it/,,401949921,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
183,Museo,Museo della Basilica,,Roma,,,Italy,41.8879923,12.5158833,,,13296452566,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
152,Museo,Museo della Cucina e Biblioteca,Via dei Cerchi 87,Roma,00186,,Italy,41.8875648,12.4846241,https://www.museodellacucina.com/,+39 391 3846470,9563207249,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
171,Museo,Museo della Forma Urbis,Viale del Parco del Celio,Roma,00184,,Italy,41.8866685,12.4908611,https://www.turismoroma.it/it/luoghi/museo-della-forma-urbis,,11509026537,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
122,Museo,Museo della Memoria Giocosa,Via Vincenzo Coronelli 26,Roma,00176,,Italy,41.8851960,12.5335882,https://www.lamemoriagiocosa.it/,+39 06 2170 0782,5645495127,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
92,Museo,Museo della Mente,,Roma,,,Italy,41.9404740,12.4168317,,+39 06 68352927,1716909150,node,,,No,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
128,Museo,Museo della Repubblica Romana e della memoria garibaldina,Largo di Porta San Pancrazio,Roma,00153,,Italy,41.8883948,12.4614944,https://www.museodellarepubblicaromana.it/it/il_museo/editoriale,+39 06 0608,6497896682,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
179,Museo,Museo della Scuola Romana,,Roma,,,Italy,41.9148361,12.5112865,https://www.museivillatorlonia.it/it/casino_nobile/museo_della_scuola_romana,,13147707370,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
228,Museo,Museo della Via Ostiense,Via Raffaele Persichetti 3,Roma,,,Italy,41.8767081,12.4814418,http://archeoroma.beniculturali.it/musei/museo-ostiense-porta-spaolo,,5867918,relation,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
121,Museo,Museo della Zecca di Roma,,Roma,,,Italy,41.9432163,12.5078474,https://www.museozecca.ipzs.it/,,5444788634,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
212,Museo,Museo delle Antichità Etrusche e Italiche,,Roma,,,Italy,41.9025216,12.5160765,,,679352936,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
223,Museo,Museo delle Cere,,Roma,,,Italy,41.8970578,12.4835786,,,2054907,relation,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
165,Museo,Museo delle Civiltà,Piazza Guglielmo Marconi 14,Roma,00144,,Italy,41.8325467,12.4718151,https://www.museodellecivilta.it/,,10937793525,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
166,Museo,Museo delle Civiltà - Sezione Arti e tradizioni popolari,Piazza Guglielmo Marconi 8,Roma,00144,,Italy,41.8337992,12.4723571,,,10937793526,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
173,Museo,Museo delle Fosse Ardeatine,,Roma,,,Italy,41.8562316,12.5098832,,,12310454756,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
194,Museo,Museo delle Macchine Agricole,,Roma,,,Italy,41.8293595,12.5111072,,,56253596,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
149,Museo,Museo delle Memorie,Largo Cesare Reduzzi 5,Roma,,,Italy,41.8464593,12.4098604,https://laboratoriocorviale.it/attivita/accompagnamento-sociale/progetto-delle-memorie/,+39 392 4756687,9280732364,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
182,Museo,Museo delle Mura,,Roma,,,Italy,41.8735333,12.5016481,https://www.museodellemuraroma.it,+39 06 0608,13264779030,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
158,Museo,Museo delle illusioni,Via Merulana 17,Roma,00185,,Italy,41.8962280,12.4997400,https://moiroma.it/,+39 06 4542 9340,10178773155,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
211,Museo,Museo dell’Arte Classica - Gipsoteca,,Roma,,,Italy,41.9024056,12.5157464,,,679351420,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
210,Museo,Museo di Casal de' Pazzi,Viale Egidio Galbani 6,Roma,00156,,Italy,41.9283427,12.5638204,https://www.museocasaldepazzi.it/,+39 06 0608,516249478,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
